Actor,A_Acc,Avg_PartyTime,GuildAct_count,GuildJoin_count,Type
22482,6679478,24518,0,0,Human
22499,6660160,0,0,0,Human
22513,6353158,799,0,0,Human
22524,6634242,3720.2927,0,0,Human
22529,6563604,3115,0,0,Human
22558,6198720,4423.5429,1,0,Human
22593,6674742,0,0,0,Human
22694,4132949,7237.597,2,0,Human
22718,6331717,0,1,1,Human
22731,6694525,7728.8723,0,0,Human
22761,6350866,5592,1,0,Human
22770,4132155,9996.6667,1,0,Human
22773,6580878,9531.3608,1,0,Human
22776,3980756,0,0,0,Human
22783,6612146,2854.3301,0,0,Human
22806,6738095,40,2,1,Human
22812,5143814,4782.7647,0,0,Human
22841,4098256,3713.2667,0,0,Human
22858,2154390,5708.15,0,0,Human
22873,6719431,4455.9071,0,0,Human
22933,6111808,6518.0821,1,0,Human
22951,6685661,0,0,0,Human
22979,6406585,4792.675,0,0,Human
23034,6470527,0,0,0,Bot
23037,6689703,8919.4974,4,1,Human
23057,6414584,6192.694,3,1,Human
23076,6584542,5855.3333,0,0,Human
23086,6739498,4955.3846,0,0,Human
23089,6739132,5156.8519,1,0,Human
23112,3920733,5832.5,0,0,Human
23128,6738964,3840,1,0,Human
23161,6601772,6563.8761,2,1,Human
23194,3801324,1382.1731,1,1,Human
23198,6348749,3977.1875,0,0,Human
23228,6617702,6405.7769,2,1,Human
23233,4277121,6856.7569,1,0,Human
23236,3801324,3292.6,1,1,Human
23256,6582174,7114.1354,1,1,Human
23260,4182821,8033.6364,0,0,Human
23275,6332946,4880.0308,2,0,Human
23295,4658319,3943.4328,1,0,Human
23298,6559063,8640.8552,3,1,Human
23299,6740728,7601.3333,0,0,Human
23320,5440345,5467.506,1,0,Human
23338,6727780,8870.9038,1,0,Human
23363,6677399,0,0,0,Bot
23390,6741344,5473.8673,3,1,Human
23391,6523362,0,0,0,Human
23393,6353393,4842.6806,0,0,Human
23434,6310244,5565.25,0,0,Human
23447,4080280,5791.2473,2,0,Human
23496,6502208,4433.2978,0,0,Human
23512,4165783,2500.6667,1,1,Human
23518,6681653,7660.767,0,0,Human
23533,6672293,6444.1458,0,0,Human
23551,6552272,456.8,0,0,Human
23560,6738063,7068.9412,0,0,Human
23565,6493333,1997,0,0,Human
23568,6593984,2809.4891,0,0,Human
23654,6552084,7181.8571,2,0,Human
23692,6733133,5221.7127,0,0,Human
23699,6717050,6844.2654,5,0,Human
23745,6683367,11778.5,0,0,Human
23757,6735069,7027.9073,3,1,Human
23760,4012089,3706.9077,0,0,Human
23763,6294968,3584.3393,0,0,Bot
23807,6304262,7392.8889,0,0,Human
23827,6358140,5716.9133,3,1,Human
23852,6282304,1611,0,0,Human
23862,6398317,6904.2462,1,1,Human
23869,6602165,6493.8033,1,0,Human
23910,6338754,4583.545,5,1,Human
23925,6695055,3449.9793,1,0,Human
23949,2013967,1747.5,1,1,Human
23965,6158311,4583.75,0,0,Human
24083,6357747,432,3,1,Human
24106,6627462,5280.9732,1,0,Human
24128,6745892,6204.8,0,0,Human
24130,2672035,8390.1429,0,0,Human
24144,6587272,3231.5327,0,0,Human
24166,6691680,5553.8039,2,0,Human
24177,6565861,6068.6547,1,0,Human
24182,6434074,5031.3333,0,0,Human
24196,6385658,4946.6031,4,1,Human
24208,2892591,2281.5254,0,0,Human
24214,6260051,5056.4259,0,0,Human
24284,6290379,6309.1857,1,0,Human
24285,6550281,7015.5714,0,0,Human
24292,6526603,4464.5309,2,1,Human
24295,6741107,3983.9167,0,0,Human
24304,6508916,5963.4222,0,0,Human
24312,6121073,5615.4737,0,0,Human
24318,6595707,5580.5025,0,0,Human
24342,6679099,6305.6667,0,0,Human
24346,6698833,6600.3785,1,0,Human
24363,6682640,6057.4384,0,0,Human
24364,6749640,15183,0,0,Human
24375,6579536,11291.3333,0,0,Human
24377,6439615,5574.8054,1,0,Human
24422,6389650,7020.9615,0,0,Human
24434,6580245,1748,0,0,Human
24446,6475631,3344.1538,0,0,Bot
24454,6750634,5471.3673,0,0,Human
24462,6666920,5896.0313,0,0,Human
24465,6750961,13299.75,1,0,Human
24466,4477505,6833.1862,1,0,Human
24478,6750509,4968.1,0,0,Human
24505,6696286,6291.9815,0,0,Human
24522,6602051,4536.4149,0,0,Human
24560,6489785,8759,0,0,Bot
24577,6744067,4388.1799,1,0,Human
24578,6636022,5396.9333,0,0,Human
24585,6749102,6400.1244,2,1,Bot
24607,6750619,7262.8882,1,0,Human
24608,6731684,6378.148,1,0,Human
24644,6749689,0,1,1,Human
24672,6131662,703.4118,0,0,Human
24745,6661990,2569.75,1,0,Human
24780,6540837,8072.25,0,0,Bot
24795,6409018,6494.2077,2,1,Human
24818,4632956,4613.7874,3,1,Human
24824,4341969,9368.3333,0,0,Human
24825,6705710,3974.6226,0,0,Human
24865,6752083,4772.75,0,0,Human
24877,6678723,6485.9672,0,0,Human
24883,3962857,3219,0,0,Human
24893,6752780,3984.625,0,0,Human
24910,6341601,4216.4264,3,1,Human
24934,6747128,5104.433,1,0,Human
24940,6458274,0,0,0,Human
24954,6656616,5853.1441,2,1,Human
24986,6500974,1735,1,0,Human
25003,6671147,1170,0,0,Human
25018,6591400,0,0,0,Human
25049,6526843,5266.9636,0,0,Human
25087,6405865,6192.125,3,0,Human
25127,6749433,5233.7778,0,0,Human
25140,5055681,5518.68,0,0,Human
25141,6754396,0,0,0,Human
25183,6753555,3971.1977,2,1,Human
25194,6743672,4606.0303,0,0,Human
25232,6740416,4971.1486,0,0,Human
25271,6688895,9255.6648,5,1,Human
25310,6668576,346.4,0,0,Human
25333,6600985,1654,0,0,Human
25351,6518600,7808.1711,3,0,Human
25357,6323151,5221.0507,1,0,Human
25378,6285981,0,0,0,Human
25379,6600985,2747.2,0,0,Human
25405,4046266,4807.2425,2,1,Bot
25447,6342299,8451.5137,0,0,Human
25488,6357496,4680.5,0,0,Human
25503,6325323,2643,0,0,Human
25532,6752267,8694.5,1,0,Human
25538,4005196,4258.6462,3,1,Human
25546,6748045,1430.3846,0,0,Human
25555,6533309,5199.3571,2,1,Human
25567,6744452,5605.1099,5,1,Human
25573,6754995,5679.2903,1,0,Human
25582,6757589,6344.8304,0,0,Bot
25587,6278505,8732.3212,0,0,Human
25636,6408406,7277.9077,0,0,Human
25644,6508832,7551.4138,5,1,Human
25646,6757620,6866.7887,0,0,Human
25647,6334564,5585.6728,0,0,Human
25657,6697675,11818,4,1,Human
25681,6370142,1539.1111,0,0,Human
25744,6313206,3938.314,2,0,Human
25746,6740713,5662.08,0,0,Human
25800,6706866,5939.7978,3,1,Human
25818,6760340,653,0,0,Human
25824,6760055,4605.3777,1,0,Human
25828,6690473,0,1,1,Bot
25829,784029,8135.4038,0,0,Human
25859,6499109,4997.3333,0,0,Human
25878,6695010,10290.25,0,0,Human
25903,6327735,4081.5536,3,0,Human
25991,6538152,11459.7,1,1,Human
26007,5025827,4961.6667,0,0,Human
26024,6233649,0,0,0,Human
26051,6429080,4601.0481,4,0,Human
26063,4353052,0,0,0,Human
26129,6605372,6344.9355,0,0,Human
26148,6412646,5369,0,0,Human
26184,6766396,2637.8421,0,0,Human
26188,6518911,1273.3333,0,0,Human
26203,3813168,5679.0833,0,0,Human
26205,6542517,5971.4545,2,1,Human
26212,6296703,6265,2,0,Human
26216,6296740,5259.7578,1,0,Human
26217,6768137,3771.9259,2,1,Human
26218,6404272,2804.4127,0,0,Human
26226,6390025,0,0,0,Human
26250,6765653,0,0,0,Human
26252,6764668,6310.1169,0,0,Human
26254,6756246,5435.7527,3,0,Human
26259,6295962,7406.3471,3,1,Human
26265,3961459,0,0,0,Bot
26316,6700767,9637.4,0,0,Human
26327,6296034,3159,2,1,Human
26335,6760281,5691.7778,1,0,Human
26346,0,5640.2143,0,0,Human
26371,6476214,5816.1353,1,0,Human
26380,6757295,5164.5354,5,1,Human
26391,6575030,5223.493,3,1,Human
26398,6327932,4760.9431,2,1,Human
26425,6760441,4367,0,0,Human
26433,6766532,4731.5,2,1,Human
26434,6513416,4295.9318,0,0,Human
26471,4482853,5803.8814,0,0,Human
26476,6743091,0,1,0,Human
26498,4537181,6584.5765,1,0,Human
26520,4471724,6093.6667,0,0,Human
26521,4783042,5661.4048,0,0,Human
26544,6499080,6598.9931,7,1,Human
26549,2407513,7614.6667,1,0,Human
26570,6705410,0,0,0,Human
26586,6586071,1915.7667,0,0,Human
26661,6348010,5382.84,2,1,Human
26709,6348010,6180.0796,2,1,Human
26839,6386829,4663.7273,0,0,Human
26840,6641394,0,0,0,Human
26863,6725578,6612.5258,1,0,Human
26891,6666248,6718.8312,0,0,Human
26963,6784756,0,0,0,Human
26983,6693843,4313.4583,0,0,Human
26996,5801382,9444.8333,0,0,Bot
27010,6724756,7158.0691,1,0,Human
27050,6670884,5686.5643,7,1,Human
27195,6586371,6299.4513,6,1,Human
27298,2990299,5721.4164,7,1,Human
27319,6741051,1327.1,0,0,Human
27402,6656581,8127.5714,2,1,Human
27424,4058741,5696.7032,0,0,Human
27433,6688768,6373.0865,0,0,Human
27445,6632555,522,0,0,Human
27491,6720008,8186.8434,0,0,Human
27628,6614078,0,3,0,Human
27639,6614078,2896.4545,0,0,Human
27650,6726397,9398.5,0,0,Human
27651,6779545,5157.728,0,0,Human
27653,6762046,7906.4063,1,0,Bot
27663,6678514,989,0,0,Human
27668,5823503,0,0,0,Human
27680,4973253,7153.7989,0,0,Human
27701,6346735,6134.9134,2,1,Human
27703,6684526,13668.3333,0,0,Human
27719,6103144,2251.4,0,0,Human
27733,6369643,7227.6429,3,1,Human
27734,6676258,6703.2602,3,1,Human
27748,6641727,6179.0351,1,1,Human
27758,6334948,5530.2969,3,1,Human
27789,6813097,7918.6485,3,1,Human
27791,6575446,0,0,0,Human
27810,6734786,5288.1221,3,1,Human
27821,6606604,3083.8,1,0,Human
27843,6696199,454,0,0,Human
27877,6120916,10738.8889,0,0,Human
27895,6818018,3597,0,0,Human
27905,6385406,6575.7246,0,0,Human
27977,6456877,5091.6222,1,0,Human
27994,3604226,4821.125,0,0,Human
28014,6367023,0,0,0,Human
28045,6346630,4812.5769,1,0,Human
28052,6521305,3576.3333,0,0,Human
28059,6678514,47,0,0,Human
28068,6619818,2713.7391,1,1,Human
28076,23281,6164.9658,1,0,Human
28083,6817974,8671.2,1,0,Human
28086,6688928,2477,0,0,Human
28116,6588659,1256,0,0,Human
28123,6494435,9525.3043,0,0,Human
28139,5502629,5761.9286,1,0,Human
28144,6586203,8075.1237,1,0,Human
28156,6590134,6296.8269,0,0,Human
28213,6383626,0,0,0,Bot
28238,6819602,9602.3786,1,0,Bot
28270,6277195,6786.76,0,0,Human
28339,6638096,2382.1667,1,1,Human
28370,6458320,5617.099,0,0,Human
28400,6748045,6067.4667,1,0,Human
28403,6660885,7327.0263,1,0,Human
28417,6764566,4917,0,0,Human
28464,6365362,5032.4444,1,0,Human
28474,6533247,5810.4502,5,1,Human
28480,6342114,4812.0559,1,0,Human
28517,6413646,4309,0,0,Human
28525,6126596,11602,0,0,Human
28531,6275891,0,0,0,Human
28630,6117436,7214.4667,0,0,Human
28669,6333856,4107,0,0,Human
28708,6692353,5067.125,0,0,Human
28713,6726859,210,3,1,Human
28717,3779320,7842.1094,6,1,Human
28725,6614705,2813.75,0,0,Human
28752,6596509,5600.2274,1,0,Human
28758,6193894,5526.0821,1,0,Human
28770,6679899,1644,0,0,Human
28773,6156324,0,0,0,Bot
28791,6384345,3166.8333,0,0,Human
28793,6233618,9169.7769,0,0,Human
28827,6335272,5612.3097,4,1,Human
28842,6702703,4402.9538,0,0,Human
28851,6621072,6471.242,1,0,Human
28864,6719412,4807.4444,0,0,Human
28875,6849018,4288.825,2,1,Human
28917,6541231,0,0,0,Human
28926,6365453,6322.402,2,1,Human
28935,6777164,6532.6081,0,0,Human
28942,6633352,2268.8333,0,0,Human
28960,6840536,5412.5,0,0,Human
28970,6732142,0,0,0,Human
28979,6388541,4325.7375,0,0,Human
28995,6693226,3992.3333,0,0,Human
29012,6320469,5423.7429,1,0,Human
29042,6734959,0,1,0,Human
29048,2025445,3937.8,0,0,Human
29063,6814730,3522.0952,2,1,Human
29113,6644850,0,1,0,Human
29116,6262861,7737.0807,3,1,Human
29127,6291099,4400.6,0,0,Human
29129,6481533,3113,0,0,Human
29133,6678872,5645.6506,3,1,Human
29140,6831432,8597.6667,0,0,Human
29142,6475781,6004.3294,1,0,Human
29155,6249508,6155.9722,2,1,Human
29161,6169681,5427.1702,2,1,Human
29164,6576306,0,0,0,Human
29165,5880044,3987.9,0,0,Human
29173,6273356,6383.2424,2,1,Human
29200,6477850,6509.7765,0,0,Human
29217,6354954,6694.5333,3,1,Human
29272,6354793,5167.1875,0,0,Human
29291,6383663,0,0,0,Human
29300,6767136,8159.9583,2,1,Human
29350,6696206,6613.1765,3,1,Human
29377,6700448,5639.625,4,1,Human
29388,6136221,5417.7059,1,1,Human
29441,6724730,31,0,0,Bot
29451,6516440,2868.75,0,0,Human
29472,6850493,5256.14,2,1,Human
29576,6792504,5054.2222,1,0,Human
29604,6855277,6590.7069,0,0,Human
29618,6665887,1597.25,0,0,Human
29633,6598187,9793.5844,1,0,Human
29650,6279218,6981.4688,0,0,Human
29653,6225096,3850.7701,0,0,Human
29654,6372399,0,0,0,Human
29659,4021454,4916.8846,0,0,Human
29681,6647502,6912.64,0,0,Human
29737,6808620,5508.3289,1,1,Human
29738,6697267,5509.0933,3,1,Human
29749,6858693,7410.1649,2,1,Human
29754,6578537,7402.1983,1,1,Human
29761,5816660,3330,1,0,Bot
29815,6592683,2111,0,0,Human
29825,6454570,4671.5817,3,1,Human
29867,6838179,7701.8,1,0,Human
29882,6416653,4405.8345,2,1,Human
29885,6829719,8275.2203,1,0,Human
29893,6512221,8422.5478,0,0,Human
29902,6224342,6991.3947,2,0,Human
29908,6727818,0,0,0,Human
29910,6699023,6289.2077,2,0,Human
29942,6712697,9879.2857,0,0,Human
29943,6821728,12629.75,0,0,Human
29958,3046046,6907.6903,2,1,Human
29959,2974262,5548.4063,6,1,Human
29960,6323706,5069.5922,0,0,Human
29974,6819162,7514.5769,6,1,Human
30051,6861215,5494.6667,0,0,Human
30063,6593274,0,0,0,Bot
30095,6297317,6821.102,0,0,Human
30097,6714624,6263.1735,2,1,Human
30144,6724376,9985.5,0,0,Human
30205,6705271,8945.3,3,0,Human
30217,6503336,5266.6497,1,0,Human
30223,6607581,4224.4393,0,0,Human
30231,6863632,6741.4915,3,1,Human
30299,6376331,0,0,0,Human
30307,6864971,7741.0909,1,0,Human
30312,6586165,0,0,0,Human
30321,6472330,0,0,0,Human
30324,6155653,6174.5263,0,0,Human
30332,4562330,5581.4286,0,0,Human
30333,6852467,4958.1135,1,0,Human
30336,6805631,35335,0,0,Human
30395,6721101,6962.4762,0,0,Human
30397,4892705,1448.5773,2,1,Human
30405,6382591,4328.7511,2,1,Human
30430,6390025,7215.6667,0,0,Human
30472,6650707,7546.4468,0,0,Human
30474,6502447,0,0,0,Human
30495,6867202,7050.1,0,0,Human
30516,6375030,4708.1593,2,1,Human
30556,6602572,5550.067,1,1,Human
30583,6395502,5817.5,0,0,Human
30584,6866598,6079.4262,1,0,Human
30590,6660191,9050.3333,0,0,Human
30594,6728627,3343,0,0,Human
30696,6118080,4605.7143,0,0,Human
30737,6544558,4431.3897,0,0,Human
30740,6777279,6562.4889,5,1,Human
30756,6545090,6255.2614,6,1,Human
30776,6752047,5717.0024,1,0,Human
30796,6610443,1808.5714,0,0,Human
30799,6766591,8880.1616,2,1,Human
30814,6447884,0,0,0,Bot
30823,6389046,5172.0373,2,1,Human
30833,4344112,1536.6667,2,1,Human
30834,6172314,0,0,0,Human
30867,6859139,5597.6667,1,0,Human
30916,6703330,3643.004,2,0,Human
30951,6725233,4731.7155,2,1,Bot
30954,6870593,7995.0277,1,0,Human
31077,6332540,9598.641,3,1,Human
31107,6747417,0,0,0,Bot
31116,6561941,4507.9439,1,0,Human
31162,6699448,15440,0,0,Human
31171,6875948,1205.9643,0,0,Bot
31175,3024299,6712.8125,1,1,Human
31190,3866078,5511.7,3,1,Human
31195,6389957,3582.1765,0,0,Human
31209,6576668,5511.5263,2,1,Human
31282,6779730,5439.6,2,1,Human
31335,6686919,0,0,0,Human
31346,6611212,0,0,0,Human
31359,6351732,1538.619,0,0,Human
31362,6746669,12,1,0,Human
31386,4007363,5039.3041,2,1,Human
31430,6879539,5227.7194,3,1,Human
31460,6716151,5764.3172,0,0,Human
31464,6862095,2734.5,0,0,Human
31498,6415145,0,0,0,Human
31561,6620960,5571.6887,1,0,Human
31607,6428458,5584.8187,3,0,Human
31612,6706328,6056.7895,3,1,Human
31626,6797952,3629.6471,1,0,Human
31636,6652943,0,2,1,Bot
31673,6474449,2883.5128,0,0,Human
31683,6575205,7315.9123,1,1,Human
31694,6876556,4328.2811,6,1,Human
31705,4119788,6886,0,0,Human
31712,6607993,0,0,0,Human
31740,6297755,0,0,0,Human
31770,6664651,4945.5,1,1,Human
31774,6421997,6896.5475,0,0,Human
31860,6878302,9817.5,0,0,Human
31924,6876780,10851.0588,1,0,Human
31971,6377083,2636.9138,1,1,Human
32037,6773448,0,0,0,Human
32058,3730243,0,2,1,Human
32106,6505759,3812.4534,3,0,Human
32108,6693273,9726.5,4,1,Human
32118,6880648,5631.5333,0,0,Human
32224,6880195,5416.7273,1,0,Human
32263,6795359,4170.125,0,0,Human
32286,6487796,0,0,0,Human
32290,6692635,5854,2,0,Human
32353,6776650,6575.2281,3,0,Human
32433,6881070,7158.3871,2,1,Human
32504,6880121,8538.0175,2,1,Human
32509,6203424,0,0,0,Human
32536,6836551,7929.2486,2,1,Human
32548,6109473,0,0,0,Bot
32549,6346206,3927,0,0,Human
32584,6878720,2873,0,0,Human
32646,6707507,0,0,0,Human
32669,6379639,9151.6471,0,0,Human
32768,6773496,1400.9714,0,0,Human
32855,6756396,0,1,1,Human
32857,6380003,4024.8848,5,1,Human
32928,6518914,15407.75,0,0,Human
32947,6178245,3928.113,0,0,Human
32963,4036617,3034.4444,0,0,Human
32968,6872439,6325.2143,1,0,Human
32998,6372399,0,0,0,Human
33023,6881671,12969.3971,1,0,Human
33030,6551918,3601.9565,0,0,Human
33045,6821396,6771,1,1,Human
33104,6336341,6910.1321,0,0,Human
33147,6881252,5943,0,0,Human
33165,6347975,5255.83,5,1,Human
33189,6878215,0,0,0,Human
33199,6880469,7372.0968,0,0,Human
33210,6858925,6312.9231,0,0,Human
33216,3009848,10584,0,0,Human
33252,6551630,2944.1724,2,1,Human
33345,6617702,0,1,0,Human
33347,6754624,0,1,0,Bot
33417,6637490,4839.8033,6,1,Human
33454,6719265,5192.5455,2,1,Human
33501,6662082,7603.5,1,0,Human
33568,6725544,6195.5139,0,0,Human
33626,6882777,6290.8839,0,0,Human
33659,6274216,5670.3973,1,0,Human
33767,6707785,35550.6667,0,0,Bot
33776,6679078,8622.8611,1,0,Human
33788,6845210,5972.2222,2,0,Human
33879,6789542,7380.0473,2,1,Human
33884,6764064,6422.1881,0,0,Human
33889,6826867,6270.069,2,0,Human
33912,3076317,0,0,0,Human
33969,6871472,7749.4444,0,0,Human
33990,6773759,0,0,0,Bot
34036,6666370,10485.2,2,1,Human
34100,6267597,4,3,1,Bot
34141,6787355,7127.6407,0,0,Human
34152,6821220,0,0,0,Human
34227,6879611,6793.4444,0,0,Human
34250,6681369,0,0,0,Human
34258,4087946,7024.2618,2,1,Human
34261,6501009,0,1,0,Human
34286,6883890,3191.2222,1,0,Human
34305,6883905,0,0,0,Human
34331,6881292,7047.5687,0,0,Human
34344,6881978,4539.507,1,0,Human
34429,6883868,6945.8318,3,1,Human
34444,6651000,7354.1563,3,1,Human
34451,6883701,1116,0,0,Human
34455,6796935,5139.0368,0,0,Human
34490,6807916,6686.8112,1,0,Human
34539,6691732,2448.5,1,0,Human
34604,6786827,897,0,0,Human
34648,6479757,0,0,0,Human
34658,6465535,7959.5833,0,0,Human
34672,6789067,1597.3846,0,0,Human
34679,6716862,7734.1,1,1,Human
34696,6587956,8395.5433,7,1,Human
34704,6675802,4874.9485,1,0,Bot
34715,6639200,5308.7917,0,0,Human
34753,6883224,8491.8571,0,0,Human
34757,6846292,579.7647,0,0,Human
34764,6825396,4862.3906,0,0,Human
34814,6711131,7857.7385,0,0,Human
35030,6884258,2785.6316,3,0,Human
35091,6885198,0,0,0,Bot
35145,2757370,0,0,0,Bot
35146,6883773,5844.5738,0,0,Human
35162,6880047,6427.8,1,1,Human
35258,6878566,6393.5026,4,1,Human
35262,6883661,0,0,0,Human
35309,6812845,4744,0,0,Human
35342,6453028,7774.8889,1,0,Human
35362,6885147,6914.125,0,0,Human
35424,6672803,10004.4146,0,0,Human
35442,6884973,5720.5333,1,0,Human
35522,6885249,2657.8,0,0,Human
35532,6885582,0,0,0,Human
35571,6274101,6012,0,0,Human
35632,6757953,0,0,0,Human
35645,6501358,6627.125,0,0,Human
35665,4695795,4811.4212,5,1,Human
35689,6782924,8023.3708,1,0,Bot
35704,5847298,3496.0625,3,0,Bot
35715,6710717,4922.1109,2,1,Human
35822,6771208,1973.3043,2,1,Human
35876,6886692,2150.7368,0,0,Human
35906,6882788,5521.7143,0,0,Human
35918,6879622,2136,0,0,Human
35923,6271807,7243.0568,3,1,Human
36073,6704061,7469.6872,0,0,Human
36148,6311340,6145.5882,1,0,Human
36194,6447816,5303.6402,2,1,Human
36242,6285296,5219.0038,2,1,Human
36301,6451034,7367.1,1,0,Human
36326,6431478,6119.4518,3,1,Human
36336,3175279,1634,0,0,Human
36432,6510478,1988.5789,1,0,Human
36441,6688019,5460.4545,0,0,Human
36459,6837789,5732,0,0,Human
36519,5229742,2230.5833,1,1,Human
36591,6742353,5857.8641,0,0,Human
36594,6803736,8421.16,0,0,Human
36685,6497263,5948.8403,3,1,Human
36696,6534367,1791,0,0,Human
36762,6741596,6465.4889,2,1,Human
36897,2118178,6577.3863,1,0,Human
36900,6640860,0,0,0,Human
36905,6713443,5777,3,0,Human
36918,6820978,5225.1073,0,0,Human
36956,6848626,24507,1,1,Human
36979,6733900,0,0,0,Human
36981,6263410,6877.9737,1,0,Human
36992,6429005,0,1,0,Bot
37074,6783936,6901.2353,0,0,Human
37100,6889300,2788,1,1,Human
37116,6741479,7210.3056,0,0,Human
37196,6353078,4791.4,0,0,Human
37201,6367976,0,0,0,Human
37212,6891612,0,3,1,Human
37310,6219555,1492,1,0,Human
37380,6302541,2339,0,0,Human
37436,6668201,179.6667,0,0,Bot
37447,6498110,4634.578,4,1,Human
37455,6716756,5333.9783,0,0,Human
37529,6748818,0,0,0,Bot
37537,6892793,4738.1583,1,0,Human
37553,6772219,5517.8605,2,0,Human
37560,6696569,1087,0,0,Human
37573,6639529,5495.3626,0,0,Bot
37610,6563228,6209.0424,0,0,Human
37659,6598571,6072.2201,1,0,Human
37675,6736096,5196.7794,0,0,Human
37701,6669498,0,0,0,Human
37753,6612851,2177.0612,0,0,Human
37802,6634700,4952,0,0,Human
37808,6853604,2878,1,0,Human
37809,6710212,6794.4749,3,1,Human
37812,6613666,5768.4444,0,0,Human
37829,6791953,6022.3922,2,1,Human
37844,6370714,5898.3298,1,0,Human
37871,6675878,4087.8333,2,1,Human
37919,6781101,6827.9348,0,0,Human
37925,6759907,6616.7669,2,1,Human
37958,6752997,6247.4359,5,1,Human
37960,6801274,5258.0249,7,1,Human
37963,6669204,10656.5,2,1,Human
37977,6695011,4596.1,1,0,Human
38000,5580233,5482.84,0,0,Human
38006,6304691,5918.8571,0,0,Human
38013,6796098,6250.0721,2,1,Human
38032,6374543,3181.3313,2,1,Human
38039,6894913,7988.68,2,1,Human
38046,6787549,6085.9841,1,0,Human
38048,6690010,0,0,0,Human
38061,6434998,0,0,0,Human
38080,6807273,5185.706,6,1,Human
38133,6746473,6314,0,0,Human
38176,6740166,6539.6667,0,0,Human
38177,6724729,6377.4064,0,0,Human
38178,4892742,5285.25,0,0,Human
38181,6657092,0,0,0,Bot
38221,6772480,5204.0928,0,0,Human
38263,6356357,1109,0,0,Human
38290,6661818,0,0,0,Human
38297,6367976,5197.8736,1,0,Human
38329,6668201,4518.5589,1,0,Bot
38353,6812407,4112.3571,0,0,Human
38357,6686378,2820,0,0,Human
38374,6135689,5713.6173,2,1,Human
38396,6741881,7376.5,0,0,Human
38412,6453302,4755.3689,0,0,Human
38463,6640273,0,0,0,Human
38498,6153210,6380.1613,0,0,Human
38552,6134002,1831,2,1,Human
38593,6201540,4318.4877,1,0,Human
38602,6893287,4592.6528,2,1,Human
38657,6883228,8412.9438,1,0,Human
38716,6894816,4653.2819,3,1,Human
38766,6601065,0,0,0,Human
38781,4822380,0,0,0,Human
38796,6900224,5845.0441,2,1,Human
38798,6663847,7316.4861,3,1,Human
38825,6816085,5943.6027,0,0,Human
38884,6706514,4571.8478,0,0,Human
38891,6900226,0,0,0,Human
38906,6832744,6760.6947,0,0,Human
38920,6180763,2494,1,0,Human
38935,6742110,5010.2245,0,0,Human
38949,6728665,2542.027,2,1,Human
38955,6663119,0,1,0,Bot
39029,6415585,2832.6053,3,1,Human
39037,6900673,5117.0898,1,0,Human
39101,6684150,7604.544,0,0,Human
39115,6869668,4254.4737,2,0,Human
39171,6738416,6358.9583,1,0,Human
39226,6668922,8245.6,0,0,Human
39274,6253340,5897.4318,1,0,Human
39292,6869283,7894.2596,0,0,Human
39294,6902378,0,0,0,Bot
39305,6901732,8530.1667,0,0,Human
39325,6902706,5240.1213,0,0,Human
39359,6545074,4645.4887,3,1,Human
39423,6496645,6451.2,0,0,Human
39439,6714744,8064.1667,1,0,Human
39444,6568117,0,0,0,Human
39445,6741636,6827.0909,1,1,Human
39500,6286029,5393.6667,1,1,Human
39527,6902969,5144.3608,1,0,Human
39530,6303502,7908.7241,0,0,Human
39532,6290821,7441.6364,3,1,Human
39604,6111622,1873.3333,1,0,Human
39607,6813577,4007.5873,2,1,Human
