Actor,A_Acc,Login_day_count,Playtime,playtime_per_day,avg_money,Social_diversity,Max_level,collect_max_count,exp_get_count_per_day,item_get_count_per_day,money_get_count_per_day,abyss_get_count_per_day,p_deg,f_deg,t_deg,m_deg,Avg_PartyTime,GuildAct_count,Type,Group
96798,2577732,20,11638,554.1905,2394.8651,0,10,0,0.4286,0.7619,0.095238095,0,0,0,1,4,0,0,Bot,2
96996,7068020,11,35736,3248.7273,863.1283,0,38,0,0,113,0.090909091,0,0,0,0,3,0,0,Bot,2
97238,6757589,72,1380797,19447.8451,6664.3756,1.3443,55,302,360.6056,190.0282,188.7042254,233.7183,135,20,56,39,7133.8136,0,Bot,2
97513,6678422,13,1026337,73309.7857,6555.2584,0,49,4039,4106.1429,3710.7143,642.4285714,2.1429,0,0,2,2,0,0,Bot,2
97777,6711142,54,1081399,19310.6964,30686.292,1.258,54,55,270.875,149.0357,189.75,149.8571,161,54,8,9,4134.5,3,Bot,2
97964,6639529,81,239034,2951.037,118495.7313,0.9003,34,0,5.2222,198.2716,1.814814815,0,2,0,1,4,5129,0,Bot,2
98207,6764752,88,6853566,84611.9259,45174.5376,0.86,55,7909,2669.4321,4126.9753,3.395061728,0,1,0,4,4,57,0,Bot,2
98210,6627772,46,17914,381.1489,10426.2637,0.0693,17,0,0,1.4468,0.468085106,0,1,0,1,6,46,0,Bot,2
98621,7760466,20,1478589,86975.8235,9839.491,0,50,0,2454.7059,1475.9412,1582.294118,0,0,3,2,3,0,0,Bot,2
99553,7334295,77,2284238,30456.5067,30602.7554,1.0428,55,242,838.1067,737.3467,192.3866667,214.0933,156,17,26,16,6715.3376,3,Bot,2
99759,7573200,11,27009,2700.9,88.7797,0,42,0,37.3,24.4,22.7,0,0,0,0,0,0,1,Bot,2
99996,7764469,42,486118,11574.2381,984.2317,1.2591,51,149,179.9524,74.1667,101.452381,95.4524,94,13,19,12,6670.8866,2,Bot,2
100582,6735448,87,6996992,79511.2727,1720.5857,0,55,7259,3490.7841,4945.5795,958.0340909,0,0,0,0,4,0,0,Bot,2
101199,7767780,84,2890331,34408.7024,67034.1214,1.1892,55,162,485.6905,152.25,215.7976191,235.1905,246,19,85,39,7726.1466,1,Bot,2
101865,7737711,25,492647,20526.9583,19823.0576,1.0484,54,6,298.0833,114.875,110.375,217.625,62,8,14,12,5599.0282,1,Bot,2
102014,6172266,70,1460523,20570.7465,591720.2324,1.3073,55,78,346.7183,149.169,221.4647887,176.7887,141,24,21,8,4590.5993,1,Bot,2
102191,6977930,20,199639,10507.3158,66611.9691,1.0085,50,67,88.5789,53.6316,49.89473684,54.3158,31,0,4,2,6434.3333,2,Bot,2
102656,7548075,64,945403,14544.6615,60973.2237,0.9184,55,92,206.4308,113.9077,105.5384615,100.9231,104,4,16,7,6723.4091,0,Bot,2
103026,6618864,88,2574995,29597.6437,137030.1831,1.1336,55,426,473.1609,714.1839,268.1149425,287.7701,128,8,36,23,5856.3003,1,Bot,2
103693,7776990,70,1914272,26961.5775,19329.8198,1.163,55,432,549.3521,238.2817,326.6760563,355.0563,317,77,31,15,5670.2517,3,Bot,2
104696,6868179,68,5101693,79713.9531,73907.316,0.6365,55,0,2396.9063,2011.2656,914.625,171.4375,0,4,3,1,0,0,Bot,2
104995,7258164,7,481253,80208.8333,5554.532,0,35,4088,1638.3333,4135.8333,13,0.1667,0,0,4,0,0,0,Bot,2
105116,7736288,6,399948,66658,363.778,1.3322,42,2269,462.1667,1590.5,2.5,0,0,1,3,0,0,1,Bot,2
105171,7731789,85,6411081,75424.4824,14981.0478,0.3286,55,0,1474.3765,1120.6,525.4235294,24.9176,1,2,10,17,7522,0,Bot,2
105776,7752708,87,6683048,83538.1,21154.3251,0,55,0,1799.4375,2533.85,148.85,0,0,1,0,5,0,0,Bot,2
105889,6895947,19,484168,22007.6364,38790.1817,1.1156,53,28,469.3182,422.4091,82.18181818,89.5455,29,2,4,7,8527.08,1,Bot,2
107037,6440622,29,101842,3511.7931,8695.2573,0.7838,52,0,101.5862,90.5517,46.27586207,43.4483,22,0,2,4,4454.6522,0,Bot,2
107691,7548075,70,60798,868.5429,58361.11,1.3297,25,0,4.0857,5.4429,4.442857143,2.8571,2,4,2,5,2467,0,Bot,2
107917,7128222,5,367964,73592.8,4296.3956,0.6365,51,5025,4848.2,4723.2,197.8,0,0,1,3,1,0,0,Bot,2
108316,4166908,35,40767,1164.7714,102661.2066,0.2237,17,0,0,13.6,2.657142857,0,0,0,15,1,0,1,Bot,2
108411,7801547,81,6371230,79640.375,9680.2303,0.5099,55,3055,3541.9125,3124.4125,807.7625,11.2875,7,4,16,7,8765.3333,1,Bot,2
109846,4217989,36,227953,5998.7632,5033.2929,1.5591,42,0,86.3684,89.1053,68.42105263,51.3158,64,30,8,12,2247.8947,0,Bot,2
110721,7214926,4,17511,4377.75,474.1923,0,17,0,58.75,49.25,24.5,0,1,0,0,2,568,0,Bot,2
110939,6296026,6,29932,4988.6667,16145.5519,1.2862,40,0,67.6667,26.5,71.33333333,6,13,2,0,2,25073.6667,1,Bot,2
111463,7102186,11,664602,66460.2,4714.1957,0.7963,50,9151,551.4,4325.4,4.4,0.9,1,0,1,0,8272,0,Bot,2
112331,6639529,81,250382,3091.1358,129273.8695,1.3108,45,0,13.0247,312.1111,3.333333333,0.0123,3,0,1,7,11416.5,0,Bot,2
112902,6390924,32,192922,6028.8125,5467.311,0.9668,51,7,79.5,33.0313,57.75,76.7813,37,0,4,9,5358.6286,0,Bot,2
113837,6618864,87,1306052,15012.092,108362.8246,0.5715,55,462,277.6322,150.023,159.4482759,120.8736,92,4,24,12,3896.3785,0,Bot,2
113879,6550190,4,194073,64691,4791.7899,0,50,5196,4240.6667,4811,122.6666667,0,0,0,0,0,0,0,Bot,2
113896,6790523,5,330386,55064.3333,3792.6668,0,41,0,1747,1383,264.8333333,0,0,0,2,0,0,0,Bot,2
113963,6526863,63,78288,1242.6667,7064.9573,1.5538,36,0,10.6825,4.5714,1.158730159,0.0317,41,2,6,5,2523.3043,2,Bot,2
115055,6785833,9,544219,60468.7778,3727.3036,0,39,5495,1536.3333,3539.5556,343.3333333,0,0,0,2,0,0,0,Bot,2
115238,7883475,2,13714,6857,124.1367,0.6829,43,0,38.5,12.5,31.5,0,10,8,0,1,7972.6667,0,Bot,2
115266,7706508,29,328889,11746.0357,13080.1717,0.7191,52,42,216.3929,217.3214,29.60714286,18.3214,21,4,3,2,5164.8182,1,Bot,2
115304,7222213,23,166620,7244.3478,9859.3534,0.8373,35,691,113.6087,463.1739,1.652173913,0.0435,0,0,3,7,0,1,Bot,2
116702,6762046,28,73344,2444.8,114643.6321,1.2987,40,0,29.0333,6.7667,13.6,0.4333,12,0,4,7,5038.2222,0,Bot,2
116980,7741777,77,1333444,17317.4545,655324.0525,1.2002,55,793,380.5714,368.8312,210.3116883,197.5844,109,12,39,11,4935.5441,0,Bot,1
117558,7875429,41,2118702,54325.6923,36328.8687,1.3258,55,0,3505.3077,2785.8462,204.8461539,27.6923,22,3,4,7,6061.7059,1,Bot,2
117728,7303335,37,553081,15363.3611,3407.2274,1.19,52,122,330.7778,377.1111,217.4166667,235.3611,26,0,9,7,7246.3191,0,Bot,2
117749,6321770,77,1927448,25031.7922,4656.4228,0.9269,52,715,395.2597,513.2727,138.6363636,66.6494,161,36,14,11,4938.13,2,Bot,2
118017,7873948,80,5535320,70067.3418,36312.5047,1.1829,55,1261,2008.3544,1472.4684,943.9620253,108.3544,6,8,4,0,9563.8333,0,Bot,2
118445,6703696,12,899405,74950.4167,10610.6028,0.5623,50,0,2416,872.5,1834.833333,0.4167,0,3,2,0,0,0,Bot,2
118709,6692546,80,6013202,80176.0267,21684.7435,0.6423,55,0,2853.7733,2109.6533,383,549.0533,6,0,4,7,119696.8519,0,Bot,2
118808,7903613,43,560449,12737.4773,13375.8909,1.0357,53,5,339.6136,176,129.5681818,149.5,36,6,11,6,10550.7636,1,Bot,2
118911,6631099,20,634043,31702.15,30564.0942,0.479,50,91,817.65,629.3,205.15,244.1,86,34,30,16,6261.7143,3,Bot,2
119238,6560587,25,367210,14123.4615,5544.293,1.2191,50,6,309.3846,292.0769,99.19230769,56.7692,29,0,9,2,7966.5313,0,Bot,2
119798,3578248,9,481844,53538.2222,653.6479,0,37,5440,223.8889,2963.3333,2.222222222,0,0,0,2,2,0,0,Bot,2
120148,7913586,3,193810,64603.3333,7448.4845,0,50,3185,3147,2725.3333,98.66666667,0,0,0,3,0,0,0,Bot,2
120152,7697935,14,946928,72840.6154,5525.4595,0,40,0,2496.8462,2281.9231,80.69230769,0,0,0,2,2,0,1,Bot,2
122137,7528218,8,460750,57593.75,2566.3951,0,34,1792,1547.875,1942.625,63.625,0.25,0,0,4,0,0,0,Bot,2
123939,7214926,47,831974,18488.3111,15263.2941,0.9797,55,106,375.2,170.3556,209.9111111,263.8444,56,2,15,9,6935.5818,0,Bot,2
124257,7067217,30,131681,4389.3667,1580.1181,0.5141,40,0,61.7,48.0333,33.66666667,7.6333,29,0,2,5,10973.2083,1,Bot,2
124782,7955418,11,32355,2941.3636,26189.2269,1.2382,51,9,40,11.6364,24.45454546,26.9091,7,2,1,1,5854.8571,0,Bot,2
126016,7964434,16,104752,6547,2365.4884,1.0352,50,286,103.375,74.0625,63.75,35.625,14,0,8,4,7003.1667,0,Bot,2
126557,7967207,35,145105,4145.8571,1940.189,0,43,0,127.6857,298.2286,3.542857143,0,0,0,0,0,0,0,Bot,2
127313,6718803,69,537785,7682.6429,28016.0445,1.1037,54,251,162.4714,81.6714,104.5,118.2857,162,14,11,12,4833.6107,3,Bot,2
128743,7976337,17,25347,1491,8730.4039,0.9551,38,0,7.4706,33.6471,4.470588235,0.1176,5,0,5,4,3204,2,Bot,2
129541,7991819,8,56720,7090,2974.7605,0,47,6,116,64.625,75.875,0,8,0,0,0,8019,0,Bot,2
129927,7222213,23,62591,2721.3478,4806.1536,0.5623,30,0,117.7826,189.5652,1.086956522,0,0,0,2,2,0,0,Bot,2
130435,6875948,9,31385,3487.2222,17236.7938,0.2332,10,0,1.3333,1.1111,0.333333333,0,3,2,2,0,1330.7368,0,Bot,2
131587,7955729,9,66601,7400.1111,5397.274,0.6779,50,0,143.6667,41.8889,86.33333333,82.2222,14,2,6,2,6838.9167,0,Bot,2
131955,6675802,82,147010,1814.9383,1128.32,1.0769,42,431,48.2963,63.037,15.07407407,14.8519,15,6,5,11,3354.1429,0,Bot,2
132787,6534729,12,136225,11352.0833,8721.5882,0,34,0,446.1667,587.3333,2.75,0,0,0,0,1,0,0,Bot,2
132811,8015648,7,84730,12104.2857,11113.6078,1.1407,40,0,182,83,179,8.4286,11,2,2,1,13498.875,0,Bot,2
133542,8020066,67,1607180,22959.7143,1614546.297,1.1468,55,303,406.6,161.8286,203.6571429,304.8429,64,8,38,17,4159.8365,2,Bot,1
133882,8022660,7,16386,2340.8571,11900.0775,0.6931,40,0,26.2857,17,9.428571429,9.2857,7,0,1,0,1493.5,0,Bot,2
134013,2793504,6,430911,71818.5,11703.5339,0,44,4257,3120.1667,3134.8333,579.6666667,0,0,0,1,2,0,0,Bot,2
134029,8011115,12,997654,76742.6154,3550.9344,0.3046,39,0,3235.5385,3491.5385,64.61538462,0.4615,1,0,2,2,119,1,Bot,2
135194,8031926,36,502309,14351.6857,9586.9294,0.6409,53,75,181.1714,101.4571,74.37142857,96.4571,129,3,10,2,5012.2157,2,Bot,2
135242,7965882,43,19547,454.5814,474755.243,0.0496,1,0,0,0.0233,0.837209302,0,0,0,109,0,0,0,Bot,1
135731,6205835,39,2888986,78080.7027,969.2195,0.3251,52,5037,920.9459,3600.6216,81.54054054,0,0,0,2,4,0,1,Bot,2
136301,7697328,18,13347,741.5,61462.6045,0.2712,50,0,0,1.2222,0.222222222,0,0,0,2,3,0,0,Bot,2
137072,7068020,34,1601956,44498.7778,5026.3681,0.9966,54,3667,569.9722,1483.1944,11,13.5556,16,5,8,5,4883.4545,0,Bot,2
137264,8049182,7,503856,62982,25380.4896,0,51,7192,4770.125,5149.25,5.125,0.125,0,0,1,0,0,0,Bot,2
137821,7694863,21,59011,2810.0476,4034.3913,0,15,0,0,315,1.904761905,0,0,0,1,2,0,0,Bot,2
139421,7883475,7,109258,18209.6667,2718.018,0.9433,24,28,738,1077.3333,10.83333333,0,7,0,5,1,3396.5,1,Bot,2
139557,7210672,28,157760,5842.963,2138.4447,1.5582,51,527,145.2593,126.963,51.03703704,48.7778,21,12,20,11,6514.4667,1,Bot,2
139798,7067217,59,593143,10226.6034,1826.3062,0.8584,48,363,116.2759,54.5172,75.0862069,4.8966,78,6,18,7,9790.8507,2,Bot,2
139853,8069749,86,6193638,72866.3294,99493.1989,0.7978,55,2170,3195.5765,2791.5412,2291.517647,487.7882,26,13,11,3,4823.1905,1,Bot,2
140420,6342857,12,816091,74190.0909,7427.8447,0,50,4416,4572.0909,4264.1818,3.272727273,1.2727,0,0,2,0,0,0,Bot,2
140629,6926711,81,6239528,82099.0526,52240.945,0.995,55,0,3079.75,2170.2895,319.3421053,557.2632,5,0,4,6,173830.6667,0,Bot,2
140933,6677399,56,277714,5049.3455,86573.8364,1.219,53,14,91.2364,73.5636,56.05454546,21.0545,23,10,9,4,7560.7297,0,Bot,2
141954,6673989,11,956089,86917.1818,7553.5292,0,44,0,3139,1281.2727,1160.636364,2.2727,0,0,2,0,0,0,Bot,2
142243,6917647,8,555903,69487.875,4933.0345,0,47,6169,813.125,4756.125,32.375,0.625,0,1,2,0,0,0,Bot,2
142360,6295039,83,6536520,82740.7595,58212.8968,0,55,0,2437.5696,1657.4557,1378.632911,82.0759,0,6,9,0,0,0,Bot,2
142725,6879977,83,6258770,80240.641,39349.7643,0,55,0,2118.1538,1661.359,433.2692308,58.5256,1,0,3,3,633,0,Bot,2
143116,6885978,15,71839,4489.9375,0.812,0.2237,30,0,0,0,0,0,5,0,0,3,4428.1667,0,Bot,2
143204,6702265,86,6633721,77136.2907,3796.0644,0,55,0,2548.2907,1916.186,345.9534884,123.1512,0,2,0,5,0,0,Bot,2
143345,6320417,88,59822,679.7955,571440.7885,0.5004,35,0,0,0.8864,6.920454546,0,2,0,4,5,2196,0,Bot,1
143361,6155480,31,302886,8653.8857,70854.8845,1.4148,51,196,134.8571,56.3143,80.25714286,59.8571,18,4,8,2,5782.275,0,Bot,2
143662,6886007,12,879150,73262.5,5722.6052,0.6829,40,0,3614.25,3087.75,237.5,0.6667,0,0,1,1,0,0,Bot,2
144222,6198513,86,943464,10970.5116,65734.8726,1.4876,34,0,7.0814,1831.1279,3.372093023,0,17,0,22,11,2893.4615,2,Bot,2
145069,7392608,10,13781,1378.1,54417.8501,0,26,0,0,0.3,0.4,0,0,0,5,1,0,0,Bot,2
145706,7482097,36,75185,2088.4722,85357.2345,0.6365,41,0,0,15.3056,3.916666667,0,0,0,11,6,0,0,Bot,2
145825,7734925,44,448910,10202.5,13819.297,1.3545,51,0,178.0682,78.4318,127.2045455,100,153,96,41,7,5525.0865,2,Bot,2
146126,6762046,16,100984,6732.2667,157191.8581,1.1622,46,0,49.0667,57.3333,19.86666667,0.2667,4,0,2,3,9190.4,0,Bot,2
146751,6749102,80,988940,12209.1358,342257.5026,0.8438,51,0,62.7284,681.5432,41.80246914,49.9383,27,0,16,3,3071.2823,0,Bot,2
146823,8022660,12,190070,15839.1667,6227.8156,1.0268,47,18,420.3333,326.9167,199.25,94,37,6,11,2,4184.0667,0,Bot,2
147270,7325060,87,6685189,81526.6951,10789.0318,0.8911,55,0,2989.4146,1072.1098,1452.560976,1039.7561,19,2,6,11,28272.2459,3,Bot,2
147485,6628264,82,6195157,83718.3378,8049.6427,0.1705,55,0,4597,2791.2162,843.8108108,1347.0676,5,0,0,4,232795,0,Bot,2
148098,6718803,52,548945,10763.6275,29635.7297,0.8473,52,2298,403.7255,373.1373,15.96078431,16.2157,40,4,5,7,4880.475,1,Bot,2
148573,7165718,84,5781597,69657.7952,12864.0274,0.1209,55,0,1652.0964,1268.9759,846.5662651,198.759,0,1,3,14,0,0,Bot,2
149161,7114344,63,823803,13076.2381,19367.7797,0.6943,55,166,208.4286,625.619,65.6984127,54.746,79,26,20,6,7759.6905,3,Bot,2
149819,6521853,21,44373,2218.65,7422.8404,0.8489,51,101,17.55,13.3,6.95,10.4,12,0,2,4,2862.4667,0,Bot,2
150483,3961459,19,18043,949.6316,89565.0129,0,19,0,0,0.2105,2.263157895,0,0,0,6,0,0,0,Bot,2
150598,7967207,57,1352428,23726.807,78611.6827,0.7968,55,689,358.6667,1237.7895,141.7192983,169.2281,88,10,16,5,5399.1159,0,Bot,2
150907,7183202,36,212469,5591.2895,28693.7801,1.3101,52,0,114,67.1842,65.68421053,72.1053,37,2,6,2,4873.0789,3,Bot,2
151448,7548075,75,149757,2023.7432,55049.2162,0.9003,23,0,60.6486,83.2568,1.594594595,0,2,0,1,4,134.5,0,Bot,2
151873,7548075,70,97329,1410.5652,53556.5715,1.2945,30,0,15.8261,17.2319,7.942028986,14.6957,4,0,3,2,8278.75,0,Bot,2
152631,7776990,52,221489,4429.78,15557.5443,1.0346,38,0,83.26,445.38,0.62,0,6,0,3,10,1443.5,0,Bot,2
152900,6456640,83,1126666,13574.2892,10321.8226,0.9427,55,313,198.2651,89.2651,127.9759036,144.9398,146,24,31,16,5845.5521,2,Bot,2
153137,6885978,10,111502,11150.2,112.3509,1.0114,50,0,119.4,72.8,97.9,0,1,0,2,2,2872,0,Bot,2
153483,7146576,88,6763902,78650.0233,38150.0655,0.2575,55,4796,5528.7209,5098.814,2525.860465,108.2791,1,2,6,6,79772,0,Bot,2
153730,6333899,72,186775,2594.0972,461522.1463,0.6341,38,0,6,14.9028,2.847222222,0.1111,6,0,60,18,159.8571,0,Bot,1
154454,8191375,71,4143883,58364.5493,41589.7957,0.5784,55,0,1601.5211,1743.338,72.94366197,42.493,77,7,4,4,6209.4737,1,Bot,2
154755,7799405,88,6705179,77071.023,14088.9358,0.2868,53,4861,746.4023,2654.4023,162.4712644,10.5287,0,0,2,3,0,0,Bot,2
155285,8147893,25,531108,20427.2308,16700.7742,0.7447,51,256,196.2308,104.3077,123.0769231,82.9615,76,2,9,2,4195.75,0,Bot,2
155454,6819602,83,304938,3673.9518,63011.0974,1.3935,37,0,1.0361,508.9518,1.325301205,0,2,0,10,5,5545.5,5,Bot,2
156037,6552354,8,48434,6054.25,52637.7032,0.6544,50,0,150.375,39.375,108.125,145.375,9,2,1,2,11185.8,0,Bot,2
156350,8054862,87,6394517,78944.6543,60170.4836,0,55,0,2636.3951,2073,833.4814815,108.7901,0,2,5,4,0,0,Bot,2
158032,8268171,31,82043,2646.5484,2109.6334,1.2149,50,637,47.1935,162.2258,0.096774194,1,3,2,0,0,1529.3333,1,Bot,2
159616,7221214,6,417278,69546.3333,4488.4202,0,47,2975,2546.1667,2301,506.8333333,1,0,0,2,2,0,0,Bot,2
160706,8228954,11,122144,11104,11789.8044,0,38,79,129.2727,112.8182,70.45454546,14.2727,11,0,1,0,8561.6364,0,Bot,2
161147,6758313,10,582088,58208.8,11084.6113,0,46,3152,2837.5,2727.7,438.1,0,0,1,2,1,0,0,Bot,2
161444,7788628,87,1871576,21512.3678,32192.87,0.9841,55,268,359.069,145.023,164.4827586,267.8276,298,71,85,43,3766.748,2,Bot,2
162513,6979134,81,6699233,88147.8026,42183.4388,0.3046,55,0,2804.3816,2225.0921,519.4605263,135.8684,0,1,7,3,0,1,Bot,2
162750,7214741,88,507544,5767.5455,265332.8081,0.1243,37,0,0.6818,819.6477,3.136363636,0,0,0,1,6,0,0,Bot,2
162926,3995097,63,337014,5349.4286,127592.0432,1.2327,42,96,38.254,28.0635,18.96825397,26.7619,41,4,23,18,2771.5176,0,Bot,2
163433,6828920,31,327334,10911.1333,3972.0619,0.9996,51,358,165.5,123.8,51.63333333,70.6667,35,4,9,7,6765.6667,0,Bot,2
164381,8307217,31,307032,9594.75,1001.7233,1.3399,50,0,107.2813,778.7188,21.90625,21.875,8,0,22,11,2245.6667,3,Bot,2
165085,8311665,10,172428,17242.8,14939.5669,0.2286,50,62,254.2,329.9,154.2,141.2,53,0,2,0,5797.3143,0,Bot,2
165423,8314410,5,391710,78342,5660.4755,0,40,0,2549,2339.2,41.8,0.2,0,0,2,2,0,0,Bot,2
166040,7444814,35,24910,732.6471,2815.3412,1.2224,48,0,28.5,41.4706,0.235294118,0,3,2,7,0,4052,0,Bot,2
166346,7363572,86,6738410,79275.4118,14092.1863,0.26,55,4582,2361.5765,2889.4941,186.5058824,2.2706,0,1,2,3,0,0,Bot,2
170417,8183790,9,50739,5637.6667,727.4789,1.0033,50,0,106,28.6667,67.55555556,71.8889,11,0,2,2,10874.0909,0,Bot,2
170649,8242885,88,2373597,26972.6932,9861.8107,1.2173,54,43,376.8295,102.7727,204.6818182,268.3977,800,201,140,67,4645.3677,5,Bot,2
171191,6240507,87,6698614,80706.1928,21262.8164,0,55,0,2884.2048,2296.3373,97.06024096,0.0241,0,0,0,0,0,0,Bot,2
171314,8059856,86,6479099,82013.9114,27750.4245,0,55,0,2642,4405.9494,2.329113924,0,0,2,3,5,0,0,Bot,2
171354,8355024,26,790695,30411.3462,11360.3924,0,47,0,169.5,2318.8462,1.307692308,0,0,0,4,1,0,0,Bot,2
172184,8141330,14,174172,12440.8571,1345.228,0.646,39,0,87.5,22.2143,6.357142857,8.8571,8,6,8,2,2371.1967,0,Bot,2
172479,4627363,2,21011,10505.5,280.0371,0.9557,22,3,68,23,59.5,0,9,0,0,0,3314.25,0,Bot,2
172693,7990876,66,17289,265.9846,83498.0156,0.5623,10,0,0,4.8154,1.507692308,0,0,0,13,8,0,0,Bot,2
174240,8365830,10,712648,71264.8,23071.2926,0.6365,41,3493,2211.3,2817.6,70.3,0.3,1,0,2,2,465,0,Bot,2
175495,7637077,76,2872543,36827.4744,82373.3677,0.7363,52,4029,185.8718,1567.4359,59.23076923,15.2308,18,2,4,5,5861.0909,0,Bot,2
176562,6952505,12,94412,9441.2,572.0899,0.4702,33,0,0.2,230.1,0.6,0,2,0,3,6,900.5,0,Bot,2
177739,6629064,11,22455,2041.3636,30720.2054,0.4113,50,0,16,11.5455,17.27272727,13.6364,2,0,1,6,2740.3333,1,Bot,2
178116,3196687,88,7150605,81256.875,43876.3259,0,55,0,3451.5341,1953.9886,3393.659091,230.0341,0,0,6,0,0,0,Bot,2
178747,7214741,88,1568270,17821.25,235317.6804,1.2139,55,1141,251.9432,649.7386,127.8636364,132.8295,138,21,30,18,9318.7353,0,Bot,2
178834,6321969,17,76097,4476.2941,4626.0313,0,40,0,20.8235,11,12.29411765,25.8235,4,0,2,4,5740.5714,0,Bot,2
180368,8141330,17,259476,15263.2941,3388.4136,0.8226,50,1328,158.8235,141.0588,20.88235294,20.6471,14,4,11,0,3847.0233,0,Bot,2
180475,8141330,9,25008,2778.6667,710.0869,0.2712,39,0,34.8889,3,0.666666667,0.1111,6,0,4,1,2353.75,0,Bot,2
180476,7976337,81,1297728,16221.6,21184.2268,1.545,50,283,272.5875,234.175,131.875,76.5125,157,52,33,22,4101.9554,2,Bot,2
180697,4380886,8,420896,52612,23687.005,0,51,6833,517.375,3989.625,4.75,0,0,0,0,1,0,0,Bot,2
180972,6586146,53,888213,17081.0192,5199.5386,0.8773,53,235,408.4808,173.9038,236.7115385,258.75,148,68,37,9,5812.0982,2,Bot,2
181087,6639529,83,638544,7787.122,117948.0172,1.0009,52,10,117.439,81.5976,67.13414634,35.2561,78,6,11,16,5758.61,0,Bot,2
182284,6646283,87,6346384,82420.5714,42232.2148,0,55,3458,2463.8831,1963.7662,745.7402597,114.0649,0,0,4,0,0,0,Bot,2
183409,6962559,34,90143,2651.2647,140777.9662,1.0658,32,0,0.0588,4.8824,4.176470588,0.0588,70,0,90,2,4121.1429,0,Bot,2
184106,8257073,19,45936,2417.6842,7111.9453,0.3322,43,2,22.8947,26.3684,20.10526316,13,7,0,2,5,4224.2,1,Bot,2
184515,7886520,8,51257,6407.125,1395.3457,0,37,0,0,157.875,0.75,0,0,0,0,1,0,0,Bot,2
184671,2922830,5,14054,2810.8,1188.6048,0.6931,27,0,54.8,17,18.2,49.8,1,0,0,2,4914,1,Bot,2
185994,6826630,21,25549,1216.619,3769.1879,1.1802,50,83,10.0952,41.619,0.095238095,0.3333,5,0,0,5,6449.2,2,Bot,2
186087,7253012,87,6525152,79575.0244,2520.2851,0.841,55,0,2195.622,3568.0732,1.5,0,2,0,10,6,727.3333,0,Bot,2
186214,6675802,86,134743,1566.7791,1246.3193,0.8723,35,0,31.0465,53.407,0.686046512,0,6,0,6,14,4515.8571,0,Bot,2
187491,7543158,44,620931,14112.0682,9635.3151,0.4778,51,0,264.75,94.6818,198.4772727,211.7955,131,27,33,16,4545.6732,3,Bot,2
187752,8110690,79,5839446,79992.411,46339.327,0.6365,55,0,2468.3425,2414.4247,6.219178082,0.2192,2,0,5,4,9909,0,Bot,2
188096,8570856,5,440585,88117,5835.9276,0,36,5222,408.8,4147.4,16.2,0.6,0,0,4,2,0,0,Bot,2
189623,8531726,68,5413733,78459.8986,59902.8042,0.6931,55,5026,4058.5072,2948.4928,2519.811594,164.913,0,0,6,0,0,1,Bot,2
190109,8578864,14,67175,5167.3077,519.973,0.8033,30,0,57.6923,46.9231,1.461538462,0,6,8,0,2,4520,0,Bot,2
190434,8553010,36,761862,20590.8649,2899.281,0.8855,54,0,462.027,164.5676,270.4864865,286.027,164,2,21,22,6119.8861,0,Bot,2
192105,8469665,8,499228,62403.5,4117.5233,0,42,4369,1472,2853.5,7.25,0,0,0,2,0,0,0,Bot,2
192785,7241762,22,232417,10105.087,1460.635,0.9878,51,0,152.2609,60.0435,63.95652174,102.4783,44,6,18,3,3489.875,0,Bot,2
193454,8601725,48,2948647,57816.6078,2244.2397,0.9818,50,4808,486.2353,1296.8039,14.82352941,2.7647,13,2,15,0,19392.7143,0,Bot,2
193965,6218255,7,507513,72501.8571,4118.4234,0,40,0,2502.8571,2279.5714,24.14285714,0.1429,0,0,1,2,0,0,Bot,2
194051,8190288,49,70272,1377.8824,366.4594,0.8035,35,0,24.3529,68.7843,1.588235294,0.0196,3,0,5,6,1137.8382,1,Bot,2
194287,8618220,86,7099092,83518.7294,30746.2173,0.5461,55,3640,4775.7059,4390.0235,2670.482353,0,0,4,7,6,0,0,Bot,2
194587,8578864,38,130127,3614.6389,4854.4229,1.1014,51,59,82.6389,92.7222,13.55555556,32.8056,22,6,3,7,3548,0,Bot,2
194668,7534451,16,317542,19846.375,85200.818,0.6269,55,111,518,406.9375,186.5625,212.0625,20,0,6,5,8335.7619,2,Bot,2
194847,8488627,87,6744632,81260.6265,13818.329,0,55,0,3299.7108,2370.3494,9.204819277,0,0,0,20,0,0,0,Bot,2
194869,8488682,88,6850882,80598.6118,10831.5283,0,55,0,2423.9294,1816.0706,13.35294118,0,0,0,14,2,0,0,Bot,2
195178,2217406,7,33901,4843,56.7973,0,25,0,0,0.4286,0,0,1,0,0,0,895.4286,1,Bot,2
195361,8485330,39,2888810,76021.3158,62752.5846,0,47,7381,0.2368,5122.5,0.5,0.1842,0,0,2,3,0,0,Bot,2
195882,6757589,49,20163,411.4898,1047.8305,0.7215,42,0,1.2857,18.551,0.183673469,0,1,2,5,13,2287,0,Bot,2
195974,8637502,7,592793,65865.8889,6128.7402,0,40,0,2761.7778,2597.6667,98.44444444,0.4444,0,0,4,0,0,0,Bot,2
196297,8477960,48,416336,8673.6667,5772.6922,1.3045,51,1200,72.9375,654.5,15.95833333,8.875,11,2,5,10,4588.4444,6,Bot,2
196302,4046266,31,127252,3976.625,631286.8527,0.7525,34,0,75.25,267.4688,0.4375,0,5,0,11,14,3190.8333,1,Bot,1
